🕘️更新时间,#genre#
浙江卫视,http://106.53.99.30/tv/20250717.php?id=0028
浙江卫视,http://joyznm.i234.me:20000/udp/239.3.1.137:8036###des:1080P###HLS\\n
浙江卫视,https://live.sxrtv.com/iptv/zjws.flv
浙江卫视,http://8.138.7.223/tv/hot.php?id=29
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,http://106.53.99.30/tv/jzb.php?id=hunws
湖南卫视,http://220.169.100.41:10087/udp/239.76.253.100:9000
湖南卫视,http://220.169.100.41:10087/udp/239.76.246.100:1234
湖南卫视,http://220.169.100.41:10087/udp/239.76.253.101:9000
湖南卫视,https://live.sxrtv.com/iptv/hunws.flv
湖南卫视,http://joyznm.i234.me:20000/udp/239.3.1.132:8012
湖南卫视,http://8.138.7.223/tv/hot.php?id=36
湖南卫视,http://zqh2333.top:2222/rtp/239.93.24.88:5140
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://106.53.99.30/tv/jzb.php?id=bjws
北京卫视,http://joyznm.i234.me:20000/udp/239.3.1.241:8000
北京卫视,http://223.18.103.169:8277/beijing/playlist.m3u8
北京卫视,https://live.sxrtv.com/iptv/bjws.flv
北京卫视,http://8.138.7.223/tv/bj.php
北京卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.150:7523
湖北卫视,http://106.53.99.30/tv/jzb.php?id=hbws
湖北卫视,https://live.sxrtv.com/iptv/hubws.flv
湖北卫视,http://joyznm.i234.me:20000/udp/239.3.1.138:8044
湖北卫视,http://220.169.100.41:10087/udp/239.76.253.193:9000
湖北卫视,http://220.169.100.41:10087/udp/239.76.246.193:1234
湖北卫视,http://8.138.7.223/tv/hot.php?id=35
湖北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.67:11111
黑龙江卫视,http://106.53.99.30/tv/jzb.php?id=hljws
黑龙江卫视,https://live.sxrtv.com/iptv/hljws.flv
黑龙江卫视,http://8.138.7.223/tv/hot.php?id=26
安徽卫视,http://106.53.99.30/tv/jzb.php?id=ahws
安徽卫视,https://live.sxrtv.com/iptv/ahws.flv
安徽卫视,http://live.sxrtv.com/iptv/ahws.m3u8
安徽卫视,http://8.138.7.223/tv/hot.php?id=30
安徽卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.57:7523
重庆卫视,http://106.53.99.30/tv/jzb.php?id=cqws
重庆卫视,https://live.sxrtv.com/iptv/cqws.flv
重庆卫视,http://8.138.7.223/tv/hot.php?id=40
重庆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.101:11111
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://satellitepull.cnr.cn/live/wx32dfws/playlist.m3u8
东方卫视,http://106.53.99.30/tv/jzb.php?id=dfws
东方卫视,http://8.138.7.223/tv/shtv.php
东方卫视,http://8.138.7.223/tv/shtv.php?id=dfws
东方卫视,http://p.ytelc.com/m3u8.html?id=http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=6998114529464369318
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.156:8148##des:1080P###HLS\\n
东南卫视,http://220.169.100.41:10087/udp/239.76.252.190:9000
东南卫视,http://106.53.99.30/tv/jzb.php?id=dnws
东南卫视,http://8.138.7.223/tv/hot.php?id=31
东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.56:11111#http://124.128.73.58:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://39.164.180.36:19901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0#http://221.2.148.205:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://drive.mxmy.net:8888/udp/239.3.1.156:8148#http://218.89.240.144:59901/tsfile/live/0137_1.m3u8#http://qjrhc.jydjd.top:2911/udp/224.1.100.55:11111
甘肃卫视,http://8.138.7.223/tv/hot.php?id=46
广西卫视,rtmp://live.gxrb.com.cn/hls/a23
广西卫视,http://106.53.99.30/tv/jzb.php?id=gxws
广西卫视,http://8.138.7.223/tv/hot.php?id=38
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111
贵州卫视,http://106.53.99.30/tv/jzb.php?id=gzws
贵州卫视,https://live.sxrtv.com/iptv/gzws.flv
贵州卫视,http://joyznm.i234.me:20000/udp/239.3.1.149:8076
贵州卫视,http://220.169.100.41:10087/udp/239.76.245.198:1234
贵州卫视,http://8.138.7.223/tv/hot.php?id=42
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.57:11111
海南卫视,http://106.53.99.30/tv/jzb.php?id=hainws
海南卫视,http://220.169.100.41:10087/udp/239.76.246.203:1234
海南卫视,http://8.138.7.223/tv/hot.php?id=39
河北卫视,http://106.53.99.30/tv/20250717.php?id=0036
河北卫视,https://live.sxrtv.com/iptv/hbws.flv
河北卫视,http://live.sxrtv.com/iptv/hbws.m3u8
河北卫视,http://8.138.7.223/tv/heb.php
河北卫视,http://8.138.7.223/tv/heb.php?id=0001
河北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.20:11111
河南卫视,http://lxajh.top/tv/hn.php?id=hnws
河南卫视,http://kds.hejintv.com/tv/hn.php
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://1.94.31.214/php/hntv.php
河南卫视,http://8.138.7.223/tv/hot.php?id=34
河南卫视,https://live.sxrtv.com/iptv/hnws.flv
河南卫视,http://106.53.99.30/tv/20250717.php?id=0037
河南卫视,http://220.169.100.41:10087/udp/239.76.253.202:9000
河南卫视,http://tvbox6.icu/tv/migu.php
河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.254:1300
河南卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.91:7523
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://106.53.99.30/tv/jzb.php?id=jlws
吉林卫视,http://8.138.7.223/tv/hot.php?id=25
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.59:11111
江苏卫视,https://txmov2.a.kwimgs.com/upic/2023/02/07/12/BMjAyMzAyMDcxMjQ3NDlfNzM5MzQzNzIyXzk1NjcxMTk5ODM5XzBfMw==_b_Bb92095c7df3c98b458dd14abf1d4b575.mp4
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://220.169.100.41:10087/udp/239.76.253.181:9000
江苏卫视,http://106.53.99.30/tv/jzb.php?id=jsws
江苏卫视,https://live.sxrtv.com/iptv/jsws.flv
江苏卫视,http://joyznm.i234.me:20000/udp/239.3.1.135:8028
江苏卫视,http://8.138.7.223/tv/hot.php?id=28
江苏卫视,http://www.dsk.cc/jstv/jstv.php?id=jsws&m.m3u8
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.45:11111
江苏卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.153:7523
江西卫视,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西卫视,https://live.sxrtv.com/iptv/jxws.flv
江西卫视,http://220.169.100.41:10087/udp/239.76.252.225:9000
江西卫视,http://106.53.99.30/tv/jzb.php?id=jxws
江西卫视,http://8.138.7.223/tv/hot.php?id=32
江西卫视,http://joyznm.i234.me:20000/udp/239.3.1.123:8164
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
辽宁卫视,http://106.53.99.30/tv/jzb.php?id=lnws
辽宁卫视,http://joyznm.i234.me:20000/udp/239.3.1.210:8056
辽宁卫视,http://live.sxrtv.com/iptv/lnws.m3u8
辽宁卫视,https://live.sxrtv.com/iptv/lnws.flv
辽宁卫视,http://8.138.7.223/tv/hot.php?id=24
辽宁卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.91:11111
内蒙古卫视,http://8.138.7.223/tv/hot.php?id=23
宁夏卫视,http://8.138.7.223/tv/hot.php?id=48
青海卫视,http://8.138.7.223/tv/hot.php?id=47
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://106.53.99.30/tv/20250717.php?id=0031
山东卫视,https://live.sxrtv.com/iptv/sdws.flv
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
山东卫视,http://live.sxrtv.com/iptv/sdws.m3u8
山东卫视,http://joyznm.i234.me:20000/udp/239.3.1.209:8052
山东卫视,http://8.138.7.223/tv/hot.php?id=33
陕西卫视,http://106.53.99.30/tv/jzb.php?id=sxws
四川卫视,http://8.138.7.223/tv/hot.php?id=41
四川卫视,http://106.53.99.30/tv/jzb.php?id=scws
四川卫视,https://live.sxrtv.com/iptv/scws.flv
四川卫视,http://live.sxrtv.com/iptv/scws.m3u8
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111
深圳卫视,http://106.53.99.30/tv/jzb.php?id=szws
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.134:8020
深圳卫视,https://live.sxrtv.com/iptv/szws.flv
深圳卫视,http://8.138.7.223/tv/hot.php?id=54
深圳卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.144:7523
三沙卫视,http://8.138.7.223/tv/hot.php?id=55
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://106.53.99.30/tv/jzb.php?id=tjws
天津卫视,http://220.169.100.41:10087/udp/239.76.251.92:9000
天津卫视,https://live.sxrtv.com/iptv/tjws.flv
天津卫视,http://8.138.7.223/tv/hot.php?id=20
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111
西藏卫视,http://kds.hejintv.com/tv/xzxl.php
西藏卫视,http://8.138.7.223/tv/hot.php?id=44
新疆卫视,http://8.138.7.223/tv/hot.php?id=49
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8#http://8.138.7.223/tv/dl/careryun.php?id=46
云南卫视,http://8.138.7.223/tv/hot.php?id=43
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.22:11111
云南卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.204:7523

☘️广东频道,#genre#
广东珠江,http://106.53.99.30/tv/push.php
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111#http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.33:11111
广东体育,http://qjrhc.jydjd.top:2911/udp/225.1.101.102:7523
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广州综合,https://tencentplaygsm.gztv.com/live/zonghes.m3u8
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.35:11111
广州影视,https://tencentplaygsm.gztv.com/live/yingshi.m3u8
广州竞赛,https://tencentplaygsm.gztv.com/live/jingsai.m3u8
广州竞赛,https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=cd5eb475078e689b230ada7df792e4de&txTime=193108637cb
广州竞赛,https://tencentplaygzrb01.gztv.com/live/jingsai.m3u8

☘️浙江频道,#genre#
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
杭州综合,https://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8
宁波TV5,http://gcw.bdcdn.shoujiduoduo.com/v/190419/9e086a2c7ef700f51bb480e522a947ae.mp4
嘉兴新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel06/1080p.m3u8
嘉兴新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8#http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
嘉兴公共,http://play-sh13.quklive.com/live/1675149601192103.m3u8?auth_key=2028730429-9ab7f7f0267946e880ec46ce3d57ec9e-0-eb04d7f7e549054293604b04150cefa1
嘉兴文化影视,http://play-sh13.quklive.com/live/1675149625220101.m3u8?auth_key=2028730374-3a60eb8e324f416aa3b26dda7679d920-0-22dc7efa8452d0b0665c15eeed83609d
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&amp;fbl=
湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel05/1080p.m3u8
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;amp;amp;fbl=
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&fbl=
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;amp;fbl=
湖州新闻综合,https://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&amp;amp;fbl=
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&amp;fbl=
衢州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel08/1080p.m3u8
金华新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel07/1080p.m3u8
舟山新闻综合,http://play-sh13.quklive.com/live/1699001836208185.m3u8?auth_key=2027429324-c77bb6a7063c4cdea57f09ca22f9ef12-0-39c19a21f73b823db2150ea45b147eb2
舟山新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel11/1080p.m3u8
舟山公共,http://play-sh13.quklive.com/live/1699002430299200.m3u8?auth_key=2027429366-f4515e585a0347f780a01c73ae293945-0-b3699e931cf04290680745e989c63d86
温州新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel03/1080p.m3u8
温州新闻综合,http://play-qk.wzrb.com.cn/live/1728463192330572.m3u8?auth_key=2044351793-fa66d1d33e3d426ca3dccb94845595d7-0-4bc36ce83dfac0c77ddd501ffe397bcc
浙江留学,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed"
遂昌综合,http://play-sh13.quklive.com/live/1708426592499070.m3u8?auth_key=2027430355-efcd95af7ff4442381b58e2df8a68ac0-0-a2b219292cf4aefa52a807463610b7df
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
衢江新闻综合,http://play-sh13.quklive.com/live/1700720505174325.m3u8?auth_key=2027466026-7724b0f948044faa9f0b8d0ecfc275fc-0-dfc23fb7449b475a18a52dc4b796516e
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed;http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8zzhed;http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed&quot;
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
